,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp
0,0.599999999998,0.0422061093119,0.0421504578421,1.64731455427e-05,2.26671819141e-13,5.25659846168e-05,2.76734191205e-08,701.892290034,701.892290039,20.02
1,0.7,0.0476422387957,0.0475680461658,2.22369729933e-05,3.71885658013e-13,7.05052217015e-05,4.54314960616e-08,702.470269795,702.470269802,20.03
2,0.800000000001,0.0527365757071,0.0526413554746,2.89668155559e-05,5.78286016334e-13,9.11474612268e-05,7.07186622165e-08,703.116905141,703.116905151,20.02
3,0.900000000002,0.0575203724875,0.0574016288795,3.67243305262e-05,8.64248603095e-13,0.000114592985741,1.05631887031e-07,703.833778852,703.833778867,20.02
4,0.999999999997,0.0620211841062,0.0618763832985,4.55837193892e-05,1.2534606113e-12,0.000140975883443,1.52692176408e-07,704.623772274,704.623772295,20.03
5,1.1,0.0662633991613,0.0660899392166,5.56339693018e-05,1.77661669729e-12,0.000170468217708,2.14936426888e-07,705.491068279,705.491068308,20.02
6,1.2,0.0702686819927,0.0700638602318,6.69818165442e-05,2.47416062185e-12,0.000203285933261,2.96036177822e-07,706.441236864,706.441236903,20.01
7,1.3,0.0740563427297,0.0738173191002,7.97556580223e-05,3.39978049095e-12,0.000239696955724,4.00452800506e-07,707.481404583,707.481404636,20.17
8,1.4,0.0776436486167,0.0773674032738,9.41107438472e-05,4.62570767458e-12,0.000280032180642,5.33642830337e-07,708.620519708,708.620519777,20.02
9,1.6,0.0842775898859,0.0839168583696,0.00012836421982,8.41112355586e-12,0.000374208711426,9.14898410828e-07,711.242964261,711.242964378,20.01
10,1.8,0.0902768488471,0.0898158822597,0.000171858425765,1.51971033895e-11,0.000490447466325,1.51672461381e-06,714.435785516,714.435785714,20.01
11,2.0,0.0957283493814,0.0951470324458,0.000227976329755,2.78703507136e-11,0.000636193966334,2.46530612465e-06,718.404217705,718.404218041,20.01
12,2.19999999999,0.100703835316,0.0999746129726,0.000302541643661,5.32603990773e-11,0.000824235253575,3.98329211437e-06,723.501394113,723.501394697,20.01
13,2.40000000001,0.105263045535,0.104344482513,0.000406727540719,1.10398345648e-10,0.00107892177512,6.50740241574e-06,730.400858283,730.400859355,20.01
14,2.6,0.109456124149,0.108276517883,0.000565931697416,2.67903960197e-10,0.00145498904459,1.10477915882e-05,740.618329812,740.618331928,20.01
